,population
2499,8726
2500,3880
2501,8555
2502,7344
2503,7344
2504,3239
2505,8601
2506,5500
2507,3600
2508,3478
2509,37801
2510,5200
2511,11200
2512,216332
2513,219978
2514,4736
2515,6400
2516,14150
2517,11675
2518,4500
2519,6023
2520,4500
2521,4200
2522,11473
2523,7633
2524,5130
2525,9720
2526,12197
2527,7712
2528,15677
2529,2681
2530,4675
2531,4800
2532,4800
2533,9892
2534,8340
2535,3225
2536,8058
2537,8500
2538,6420
2539,4000
2540,1298
2541,3582
2542,8970
2543,53250
2544,16650
2545,4473
2546,3632
2547,5000
2548,39639
2549,4400
2550,12728
2551,3000
2552,10320
2553,6000
2554,10969
2555,6413
2556,6600
2557,13809
2558,5200
2559,4400
2560,10327
2561,5674
2562,11393
2563,5735
2564,9750
2565,9750
2566,2150
2567,8400
2568,3680
2569,14197
2570,8165
2571,15639
2572,223377
2573,4653
2574,6930
2575,5001
2576,12705
2577,7526
2578,49936
2579,43821
2580,35868
2581,3990
2582,57587
2583,5913
2584,6500
2585,7000
2586,7400
2587,4930
2588,5264
2589,5000
2590,3399
2591,8775
2592,7465
2593,4698
2594,12368
2595,12676
2596,9466
2597,33630
2598,5909
2599,7620
2600,9888
2601,2910
2602,9261
2603,6400
2604,16530
2605,8352
2606,189486
2607,5250
2608,4000
2609,7850
2610,30886
2611,14000
2612,30605
2613,5806
2614,9593
2615,4299
2616,8151
2617,7500
2618,5001
2619,3874
2620,43123
2621,6380
2622,13850
2623,4980
2624,9199
2625,7125
2626,40014
2627,41072
2628,5000
2629,4240
2630,7020
2631,8284
2632,8284
2633,7262
2634,40341
2635,14087
2636,6700
2637,3764
2638,11600
2639,7700
2640,10530
2641,13729
2642,10575
2643,9086
2644,13058
2645,13444
2646,7475
2647,4690
2648,11700
2649,37522
2650,4400
2651,10962
2652,9750
2653,9675
2654,12600
2655,5534
2656,13482
2657,11562
2658,8400
2659,9898
2660,65340
2661,10050
2662,9542
2663,9670
2664,5000
2665,12408
2666,9687
2667,934
2668,10312
2669,6000
2670,8370
2671,8732
2672,8227
2673,7350
2674,11875
2675,6037
2676,4440
2677,7700
2678,2614
2679,12036
2680,3700
2681,7560
2682,10083
2683,5762
2684,12600
2685,7054
2686,1173
2687,6000
2688,12650
2689,8666
2690,7133
2691,3134
2692,17126
2693,10160
2694,5400
2695,20946
2696,5000
2697,5880
2698,5120
2699,11111
2700,6000
2701,6000
2702,8937
2703,3330
2704,6900
2705,6032
2706,10196
2707,12350
2708,36583
2709,6250
2710,2500
2711,3240
2712,15678
2713,12231
2714,9045
2715,12375
2716,9134
2717,10739
2718,4046
2719,9920
2720,9540
2721,9120
2722,4948
2723,4000
2724,2944
2725,5954
2726,13630
2727,12000
2728,11936
2729,4600
2730,11040
2731,5247
2732,16236
2733,8400
2734,9100
2735,45963
2736,18400
2737,9585
2738,9542
2739,10385
2740,10474
2741,4080
2742,6858
2743,5800
2744,15210
2745,6360
2746,9359
2747,10335
2748,7214
2749,7207
2750,25002
2751,8158
2752,3920
2753,4348
2754,4797
2755,4456
2756,16817
2757,389126
2758,5010
2759,9680
2760,8480
2761,9600
2762,6000
2763,4040
2764,7030
2765,12000
2766,6750
2767,6288
2768,10000
2769,8120
2770,13824
2771,10368
2772,16305
2773,7600
2774,5372
2775,8520
2776,10000
2777,9765
2778,4088
2779,5799
2780,15411
2781,7232
2782,2410
2783,6975
2784,7200
2785,8100
2786,10766
2787,6568
2788,3760
2789,7015
2790,13260
2791,4800
2792,10841
2793,10573
2794,2261
2795,155130
2796,9207
2797,10800
2798,7014
2799,9140
2800,6600
2801,36445
2802,32214
2803,2580
2804,7350
2805,10925
2806,9505
2807,6598
2808,14417
2809,4882
2810,8400
2811,6364
2812,9972
2813,4500
2814,1709
2815,11793
2816,5029
2817,4087
2818,6480
2819,6840
2820,6630
2821,4776
2822,4273
2823,1800
2824,50965
2825,12978
2826,7200
2827,13554
2828,4440
2829,7560
2830,6730
2831,8000
2832,7641
2833,7350
2834,21344
2835,5304
2836,4080
2837,16510
2838,5742
2839,16000
2840,6500
2841,5395
2842,10574
2843,7107
2844,5200
2845,10550
2846,50405
2847,174240
2848,7500
2849,7665
2850,4400
2851,3600
2852,5700
2853,3880
2854,2700
2855,1189
2856,6742
2857,3986
2858,39190
2859,43575
2860,57499
2861,5413
2862,7700
2863,108464
2864,12431
2865,5100
2866,10500
2867,9900
2868,5560
2869,14149
2870,37363
2871,423838
2872,6260
2873,4580
2874,3090
2875,5000
2876,11041
2877,2553
2878,8423
2879,9781
2880,7810
2881,1950
2882,6500
2883,6240
2884,126759
2885,8000
2886,3480
2887,43995
2888,6980
2889,175982
2890,9600
2891,6100
2892,19998
2893,6000
2894,6402
2895,9583
2896,13238
2897,4033
2898,15867
2899,14091
2900,14455
2901,12060
2902,9600
2903,4954
2904,15405
2905,9708
2906,8660
2907,10739
2908,1217
2909,7187
2910,19200
2911,5040
2912,7350
2913,16952
2914,8102
2915,9600
2916,5500
2917,7914
2918,8360
2919,9643
2920,5640
2921,3000
2922,4941
2923,8147
2924,864
2925,24755
2926,8536
2927,10235
2928,8000
2929,7200
2930,5600
2931,4080
2932,5265
2933,9200
2934,5857
2935,12500
2936,60467
2937,20000
2938,5600
2939,1249
2940,9600
2941,8050
2942,9658
2943,3435
2944,40608
2945,5000
2946,35752
2947,9272
2948,9460
2949,3000
2950,8400
2951,15800
2952,12058
2953,8545
2954,54014
2955,5250
2956,9645
2957,6000
2958,42580
2959,57499
2960,403365
2961,3625
2962,7649
2963,7190
2964,505166
2965,6480
2966,7475
2967,19600
2968,11664
2969,10628
2970,10454
2971,12000
2972,7984
2973,1060
2974,23885
2975,3218
2976,4013
2977,4013
2978,6250
2979,7942
2980,46609
2981,5863
2982,10392
2983,2350
2984,9600
2985,8734
2986,20000
2987,41167
2988,218235
2989,9000
2990,15143
2991,3488
2992,6840
2993,4485
2994,1657
2995,12028
2996,10200
2997,3520
2998,12349
2999,6000
3000,8874
3001,3561
3002,4046
3003,7148
3004,3300
3005,1612
3006,4950
3007,2272
3008,4840
3009,4760
3010,12201
3011,5040
3012,7089
3013,9130
3014,6601
3015,18362
3016,8190
3017,7129
3018,5508
3019,7844
3020,45100
3021,11200
3022,10534
3023,4120
3024,15050
3025,5500
3026,5400
3027,8314
3028,7400
3029,40705
3030,7447
3031,10092
3032,7298
3033,9529
3034,9529
3035,39098
3036,7050
3037,13629
3038,4920
3039,13860
3040,16139
3041,13572
3042,211576
3043,4920
3044,3880
3045,5257
3046,10500
3047,13750
3048,4544
3049,10890
3050,13500
3051,7800
3052,7030
3053,7866
3054,6250
3055,4500
3056,5000
3057,9310
3058,8001
3059,7505
3060,45133
3061,10920
3062,4000
3063,7000
3064,10869
3065,3650
3066,1281
3067,1638
3068,6688
3069,6000
3070,13261
3071,10722
3072,7085
3073,4000
3074,4000
3075,10501
3076,13394
3077,6500
3078,3300
3079,7684
3080,7200
3081,6100
3082,4800
3083,6630
3084,3500
3085,8426
3086,5250
3087,9675
3088,5702
3089,47480
3090,3810
3091,18362
3092,22482
3093,7458
3094,6212
3095,21043
3096,4895
3097,8840
3098,9600
3099,8749
3100,217374
3101,9452
3102,4950
3103,4649
3104,12540
3105,8073
3106,6610
3107,6682
3108,4080
3109,8291
3110,7108
3111,18568
3112,8603
3113,5101
3114,4308
3115,21929
3116,30869
3117,5000
3118,6000
3119,979
3120,4400
3121,10369
3122,5800
3123,6736
3124,5000
3125,5413
3126,241322
3127,9900
3128,11120
3129,6000
3130,6750
3131,6390
3132,4640
3133,4182
3134,7945
3135,1103
3136,4755
3137,4680
3138,5000
3139,5100
3140,10450
3141,59058
3142,8415
3143,4862
3144,9993
3145,1937
3146,7500
3147,4200
3148,8729
3149,3630
3150,7200
3151,4515
3152,36171
3153,5800
3154,3230
3155,4635
3156,6000
3157,32044
3158,6380
3159,9000
3160,8250
3161,7500
3162,9000
3163,73616
3164,5500
3165,10000
3166,8170
3167,17635
3168,5500
3169,4050
3170,12430
3171,20868
3172,10270
3173,10190
3174,36704
3175,4297
3176,6591
3177,6000
3178,4240
3179,5000
3180,8170
3181,9874
3182,3121
3183,2401
3184,5648
3185,4400
3186,48993
3187,6073
3188,8100
3189,8103
3190,4600
3191,4200
3192,6413
3193,7500
3194,7266
3195,9030
3196,1648
3197,12523
3198,4583
3199,5110
3200,18200
3201,4000
3202,7980
3203,38009
3204,26040
3205,6110
3206,19550
3207,3220
3208,7200
3209,89298
3210,5750
3211,8251
3212,7200
3213,3816
3214,11337
3215,10819
3216,7254
3217,3800
3218,7716
3219,15745
3220,8820
3221,4236
3222,10950
3223,12981
3224,5835
3225,4876
3226,7840
3227,6000
3228,5280
3229,13367
3230,5000
3231,49222
3232,4673
3233,4000
3234,15450
3235,13700
3236,1172
3237,9900
3238,7200
3239,7550
3240,9150
3241,5700
3242,12000
3243,9825
3244,7625
3245,4690
3246,8951
3247,3000
3248,18144
3249,7650
3250,9450
3251,35996
3252,8944
3253,2400
3254,6200
3255,7238
3256,10949
3257,3200
3258,8550
3259,40278
3260,7372
3261,5375
3262,7066
3263,7200
3264,2500
3265,7084
3266,4500
3267,38509
3268,11300
3269,10330
3270,5750
3271,67369
3272,8276
3273,12044
3274,6000
3275,3649
3276,9163
3277,8100
3278,11448
3279,4080
3280,4080
3281,13738
3282,50094
3283,5300
3284,27591
3285,7200
3286,16000
3287,5000
3288,8625
3289,9048
3290,6663
3291,4880
3292,21794
3293,8250
3294,11250
3295,15559
3296,7330
3297,6034
3298,5000
3299,5000
3300,2880
3301,6660
3302,7315
3303,5750
3304,5233
3305,10733
3306,7770
3307,7995
3308,6390
3309,2500
3310,3742
3311,5100
3312,4680
3313,32660
3314,6156
3315,6366
3316,8424
3317,57514
3318,4050
3319,5362
3320,37616
3321,8550
3322,6396
3323,88426
3324,6200
3325,42316
3326,10583
3327,7350
3328,1093
3329,7560
3330,9806
3331,38125
3332,16828
3333,19141
3334,27586
3335,4000
3336,4625
3337,7062
3338,6600
3339,5706
3340,7513
3341,4725
3342,7200
3343,1118
3344,20377
3345,6000
3346,10200
3347,2550
3348,9679
3349,115434
3350,8400
3351,3755
3352,18050
3353,5490
3354,3825
3355,8636
3356,10451
3357,5750
3358,6773
3359,7200
3360,10000
3361,4750
3362,8030
3363,17300
3364,8471
3365,6000
3366,10000
3367,5440
3368,4815
3369,11481
3370,9450
3371,6516
3372,4650
3373,7778
3374,5580
3375,16470
3376,12558
3377,7500
3378,5906
3379,12596
3380,7048
3381,11769
3382,35001
3383,1362
3384,13431
3385,43386
3386,8050
3387,8157
3388,7510
3389,105415
3390,7200
3391,27072
3392,6000
3393,3000
3394,1349
3395,1853
3396,24829
3397,9350
3398,199940
3399,8266
3400,43088
3401,15606
3402,16524
3403,20000
3404,3880
3405,5733
3406,10753
3407,5850
3408,12007
3409,7992
3410,2723
3411,3825
3412,8000
3413,7128
3414,9322
3415,9519
3416,11193
3417,7875
3418,7475
3419,8432
3420,12491
3421,67953
3422,7800
3423,9416
3424,5795
3425,5029
3426,5100
3427,7665
3428,5000
3429,2720
3430,6497
3431,8840
3432,6000
3433,3713
3434,9998
3435,16738
3436,4859
3437,4125
3438,20000
3439,15450
3440,2500
3441,7312
3442,1991
3443,7200
3444,6426
3445,5080
3446,21262
3447,15253
3448,7983
3449,5031
3450,8460
3451,5102
3452,609
3453,2500
3454,41275
3455,290980
3456,12500
3457,11198
3458,9750
3459,10920
3460,3720
3461,13068
3462,9676
3463,14630
3464,6480
3465,10454
3466,77972
3467,1650
3468,3360
3469,7150
3470,3750
3471,5710
3472,6000
3473,4500
3474,4288
3475,4590
3476,15959
3477,12000
3478,5000
3479,6600
3480,11542
3481,11100
3482,3075
3483,5525
3484,235224
3485,3180
3486,10200
3487,22489
3488,8710
3489,7583
3490,42733
3491,6739
3492,157875
3493,212137
3494,206910
3495,2500
3496,2850
3497,5000
3498,5100
3499,4356
3500,17711
3501,14803
3502,3276
3503,7200
3504,7890
3505,8540
3506,6180
3507,9912
3508,11393
3509,5000
3510,5379
3511,5800
3512,35235
3513,5489
3514,9240
3515,9830
3516,12500
3517,8171
3518,8976
3519,10655
3520,46902
3521,5001
3522,6840
3523,4550
3524,273556
3525,1236
3526,20150
3527,4350
3528,6074
3529,8854
3530,6000
3531,4600
3532,4400
3533,10723
3534,8585
3535,6901
3536,349351
3537,2271
3538,7693
3539,15950
3540,8400
3541,8400
3542,5400
3543,7214
3544,11175
3545,7969
3546,6710
3547,4590
3548,35225
3549,13129
3550,41339
3551,6466
3552,12000
3553,9670
3554,7184
3555,10800
3556,3844
3557,3504
3558,5170
3559,3840
3560,4000
3561,3040
3562,7149
3563,217800
3564,877
3565,12500
3566,9100
3567,15480
3568,5500
3569,1750
3570,6500
3571,6021
3572,54557
3573,28005
3574,3608
3575,7731
3576,6000
3577,9600
3578,7400
3579,11250
3580,7500
3581,13068
3582,33278
3583,9600
3584,4060
3585,5999
3586,6000
3587,4920
3588,4200
3589,8340
3590,11100
3591,6232
3592,9500
3593,9576
3594,4750
3595,8800
3596,27540
3597,18674
3598,7480
3599,9610
3600,6519
3601,5000
3602,5250
3603,3300
3604,8412
3605,4350
3606,9900
3607,6168
3608,17400
3609,7500
3610,8893
3611,10447
3612,9377
3613,2760
3614,12591
3615,4887
3616,1196
3617,11570
3618,4370
3619,5280
3620,4591
3621,31838
3622,7425
3623,4290
3624,4290
3625,48693
3626,5000
3627,7112
3628,8311
3629,7200
3630,10297
3631,26500
3632,5500
3633,68479
3634,9473
3635,10212
3636,10125
3637,7673
3638,9360
3639,7467
3640,5160
3641,6000
3642,22000
3643,8797
3644,6014
3645,6802
3646,10875
3647,8910
3648,7071
3649,9886
3650,14745
3651,4548
3652,3990
3653,14333
3654,6187
3655,13200
3656,13102
3657,29163
3658,10200
3659,4904
3660,7314
3661,6567
3662,13775
3663,4560
3664,13175
3665,10080
3666,5130
3667,1275
3668,34513
3669,9090
3670,7200
3671,208652
3672,9130
3673,13425
3674,8737
3675,45738
3676,5750
3677,4500
3678,3750
3679,8480
3680,7250
3681,5000
3682,4740
3683,6000
3684,5978
3685,9603
3686,9420
3687,6000
3688,13500
3689,3532
3690,8573
3691,9907
3692,7265
3693,10800
3694,7260
3695,4564
3696,9545
3697,5000
3698,10358
3699,5000
3700,7231
3701,8400
3702,8215
3703,1343
3704,8040
3705,5913
3706,750
3707,9576
3708,89298
3709,7672
3710,7236
3711,1963
3712,7403
3713,8400
3714,6200
3715,12733
3716,7414
3717,23000
3718,6139
3719,6874
3720,84506
3721,10800
3722,104544
3723,7320
3724,1269
3725,6015
3726,7924
3727,24800
3728,2609
3729,4945
3730,10359
3731,9684
3732,6200
3733,13450
3734,7807
3735,13586
3736,4800
3737,4002
3738,3729
3739,47916
3740,3300
3741,21587
3742,33080
3743,9493
3744,6500
3745,10250
3746,17600
3747,13168
3748,9000
3749,902
3750,27427
3751,1296
3752,20280
3753,5400
3754,10150
3755,32700
3756,5500
3757,5500
3758,7014
3759,8625
3760,7500
3761,18564
3762,264844
3763,212639
3764,5937
3765,5401
3766,7992
3767,20130
3768,5000
3769,4545
3770,5880
3771,8225
3772,94960
3773,9349
3774,7320
3775,223462
3776,9375
3777,8400
3778,8025
3779,138085
3780,15600
3781,8230
3782,5257
3783,9846
3784,1286
3785,8645
3786,8645
3787,11562
3788,8545
3789,15398
3790,9313
3791,6200
3792,8528
3793,8700
3794,8700
3795,42253
3796,7450
3797,9000
3798,37431
3799,18184
3800,4800
3801,118918
3802,9295
3803,3727
3804,9600
3805,5746
3806,5382
3807,8680
3808,6258
3809,5750
3810,6300
3811,9187
3812,7538
3813,7173
3814,4910
3815,10330
3816,9375
3817,4000
3818,8400
3819,4590
3820,4998
3821,9240
3822,6800
3823,14321
3824,2975
3825,8688
3826,5500
3827,7392
3828,8631
3829,10946
3830,13566
3831,4400
3832,7326
3833,9471
3834,6317
3835,4480
3836,5160
3837,3000
3838,1242
3839,6000
3840,10450
3841,42200
3842,5000
3843,7620
3844,1427
3845,15450
3846,12463
3847,9250
3848,327135
3849,5701
3850,7500
3851,4842
3852,93218
3853,5000
3854,8297
3855,9145
3856,23994
3857,7440
3858,7500
3859,2185
3860,10696
3861,11098
3862,42399
3863,6380
3864,4452
3865,10050
3866,6384
3867,5267
3868,7700
3869,3600
3870,7500
3871,47480
3872,8458
3873,7680
3874,7639
3875,10800
3876,7015
3877,6500
3878,7920
3879,7920
3880,11744
3881,7275
3882,6554
3883,1350
3884,16851
3885,8600
3886,130680
3887,12145
3888,14248
3889,10400
3890,3975
3891,95396
3892,9180
3893,8629
3894,6450
3895,6900
3896,9780
3897,12508
3898,2710
3899,9984
3900,1753
3901,8376
3902,11650
3903,7080
3904,10455
3905,6850
3906,38016
3907,9000
3908,12196
3909,9100
3910,7043
3911,4800
3912,5000
3913,9196
3914,37325
3915,9500
3916,6731
3917,9903
3918,6938
3919,6000
3920,19700
3921,10925
3922,4866
3923,13457
3924,4000
3925,206474
3926,35016
3927,2978
3928,16365
3929,7267
3930,8600
3931,4675
3932,8837
3933,6100
3934,38038
3935,5393
3936,17685
3937,8303
3938,55321
3939,6030
3940,9450
3941,8296
3942,10260
3943,4132
3944,12874
3945,8528
3946,4473
3947,8184
3948,7203
3949,982998
3950,8447
3951,8447
3952,7300
3953,7587
3954,25800
3955,9150
3956,6175
3957,17841
3958,20242
3959,35091
3960,4000
3961,4400
3962,7744
3963,3844
3964,8030
3965,4000
3966,13713
3967,5756
3968,1240
3969,8039
3970,6728
3971,6250
3972,11400
3973,11250
3974,111513
3975,8140
3976,4106
3977,3900
3978,7372
3979,7560
3980,6300
3981,25700
3982,37800
3983,5211
3984,6000
3985,10368
3986,10513
3987,833
3988,1873
3989,10375
3990,7519
3991,5112
3992,98881
3993,10613
3994,8773
3995,7588
3996,19116
3997,5000
3998,10500
3999,38644
4000,3554
4001,11000
4002,5000
4003,7765
4004,7150
4005,22651
4006,8235
4007,5100
4008,6334
4009,4950
4010,5419
4011,8470
4012,6180
4013,11665
4014,6272
4015,3600
4016,5700
4017,49137
4018,115434
4019,7200
4020,3800
4021,9432
4022,5120
4023,11676
4024,41664
4025,5805
4026,11456
4027,10296
4028,59677
4029,4500
4030,1091
4031,8750
4032,12672
4033,6554
4034,1754
4035,9415
4036,3680
4037,9520
4038,6250
4039,1297
4040,7503
4041,42000
4042,13505
4043,2800
4044,22100
4045,4080
4046,6005
4047,12150
4048,10824
4049,7000
4050,11452
4051,7490
4052,7500
4053,6120
4054,15002
4055,5922
4056,4800
4057,6240
4058,9916
4059,6625
4060,11700
4061,9847
4062,14400
4063,54450
4064,10031
4065,4692
4066,3570
4067,12714
4068,9855
4069,4781
4070,14133
4071,28750
4072,3200
4073,2020
4074,4745
4075,8410
4076,10150
4077,8119
4078,8119
4079,11342
4080,4226
4081,237402
4082,20531
4083,13309
4084,9331
4085,4880
4086,8906
4087,4725
4088,21907
4089,13062
4090,7290
4091,21100
4092,9570
4093,7143
4094,40910
4095,6783
4096,6988
4097,8697
4098,189852
4099,14125
4100,7276
4101,4904
4102,9600
4103,11612
4104,11454
4105,4122
4106,10893
4107,11250
4108,10125
4109,7137
4110,5428
4111,387684
4112,7200
4113,11761
4114,6232
4115,7500
4116,9600
4117,10400
4118,38912
4119,8392
4120,4600
4121,7069
4122,6098
4123,10137
4124,22100
4125,8250
4126,5500
4127,6508
4128,6785
4129,1490
4130,2440
4131,9579
4132,57063
4133,7735
4134,4500
4135,9599
4136,11727
4137,1320
4138,1341
4139,6369
4140,6000
4141,5149
4142,8400
4143,3420
4144,8540
4145,7482
4146,1799
4147,8280
4148,6426
4149,16573
4150,4560
4151,7500
4152,8400
4153,9065
4154,1396
4155,8342
4156,7560
4157,8250
4158,10126
4159,9954
4160,2754
4161,9299
4162,3000
4163,2353
4164,3657
4165,20870
4166,6000
4167,7277
4168,7800
4169,8063
4170,5600
4171,7561
4172,8192
4173,14989
4174,6250
4175,19600
4176,4800
4177,951
4178,4080
4179,22000
4180,15022
4181,3600
4182,9600
4183,8900
4184,6050
4185,1441
4186,8846
4187,5750
4188,5378
4189,5000
4190,32033
4191,13000
4192,4560
4193,1110
4194,5453
4195,18224
4196,8164
4197,8401
4198,7245
4199,4416
4200,6903
4201,6005
4202,60840
4203,38500
4204,6771
4205,9488
4206,7604
4207,7388
4208,1480
4209,5262
4210,11475
4211,10800
4212,8470
4213,4924
4214,7725
4215,9238
4216,13551
4217,7500
4218,29111
4219,8000
4220,18226
4221,7202
4222,3411
4223,8947
4224,18360
4225,10030
4226,62310
4227,2070
4228,1485
4229,6278
4230,3000
4231,3600
4232,1793
4233,50529
4234,13449
4235,4400
4236,3000
4237,5664
4238,60548
4239,1388
4240,17853
4241,4069
4242,7200
4243,13193
4244,99170
4245,6930
4246,8321
4247,9839
4248,4548
4249,5408
4250,4480
4251,7510
4252,42180
4253,35315
4254,8771
4255,3880
4256,7800
4257,5000
4258,15247
4259,5454
4260,4010
4261,8800
4262,8499
4263,14161
4264,14030
4265,4000
4266,80471
4267,207346
4268,20734
4269,8901
4270,3240
4271,13370
4272,4095
4273,8102
4274,12778
4275,16454
4276,8544
4277,7200
4278,7980
4279,10300
4280,44866
4281,6337
4282,14271
4283,32450
4284,5734
4285,7140
4286,15508
4287,7066
4288,4366
4289,1501
4290,3330
4291,7713
4292,7920
4293,5765
4294,12920
4295,24691
4296,5889
4297,8276
4298,2700
4299,16788
4300,196020
4301,15300
4302,10954
4303,5775
4304,8250
4305,7884
4306,1375
4307,7200
4308,3196
4309,7280
4310,1800
4311,8746
4312,7456
4313,4800
4314,9309
4315,6000
4316,8750
4317,52272
4318,4000
4319,6435
4320,14100
4321,22000
4322,8292
4323,7344
4324,8968
4325,11305
4326,3400
4327,1263
4328,5000
4329,6800
4330,9261
4331,8610
4332,217800
4333,21336
4334,3120
4335,4000
4336,6611
4337,1919
4338,39848
4339,19513
4340,6380
4341,9600
4342,10726
4343,10726
4344,6663
4345,8250
4346,4977
4347,10187
4348,4080
4349,4080
4350,1246
4351,1599
4352,649
4353,6108
4354,7821
4355,6120
4356,4800
4357,6120
4358,6263
4359,7200
4360,6143
4361,9440
4362,88327
4363,4296
4364,1017
4365,5000
4366,3900
4367,9148
4368,6800
4369,75889
4370,8645
4371,7700
4372,10116
4373,8255
4374,7280
4375,6360
4376,10424
4377,3000
4378,189486
4379,5093
4380,11775
4381,4468
4382,6500
4383,3090
4384,78225
4385,9684
4386,15570
4387,435600
4388,4360
4389,8625
4390,59677
4391,4687
4392,5000
4393,268329
4394,3132
4395,2554
4396,5100
4397,1948
4398,10530
4399,262666
4400,6743
4401,11350
4402,7306
4403,11214
4404,3243
4405,2550
4406,18834
4407,6509
4408,27702
4409,4108
4410,3008
4411,35069
4412,35991
4413,18000
4414,30476
4415,15958
4416,6625
4417,81021
4418,49658
4419,6000
4420,14490
4421,7630
4422,7161
4423,5868
4424,368517
4425,22072
4426,38869
4427,17817
4428,40816
4429,9994
4430,16857
4431,9225
4432,12253
4433,9077
4434,5827
4435,7698
4436,100835
4437,7772
4438,3600
4439,18505
4440,6031
4441,982278
4442,6000
4443,8338
4444,6400
4445,6870
4446,779
4447,6900
4448,6120
4449,5096
4450,35236
4451,7701
4452,8190
4453,5000
4454,1236
4455,7341
4456,4400
4457,18295
4458,2800
4459,11108
4460,11585
4461,6273
