,population
2523,1010
2524,1020
2525,1710
2526,2300
2527,1990
2528,2730
2529,2195
2530,1560
2531,1400
2532,1400
2533,3690
2534,1140
2535,1920
2536,2496
2537,2280
2538,3200
2539,880
2540,1320
2541,2450
2542,1040
2543,2480
2544,1830
2545,1440
2546,1580
2547,3230
2548,1810
2549,2495
2550,1740
2551,1680
2552,2460
2553,3050
2554,1630
2555,2460
2556,1030
2557,3410
2558,2310
2559,2610
2560,2330
2561,2980
2562,1790
2563,2940
2564,3900
2565,3900
2566,1750
2567,2660
2568,1580
2569,2350
2570,2510
2571,1480
2572,1720
2573,1470
2574,1540
2575,2820
2576,1250
2577,2080
2578,5180
2579,2860
2580,2710
2581,1140
2582,4070
2583,1710
2584,1340
2585,2290
2586,1860
2587,1080
2588,960
2589,980
2590,1500
2591,1440
2592,2580
2593,2070
2594,1880
2595,2420
2596,1890
2597,1920
2598,1870
2599,900
2600,2160
2601,900
2602,1180
2603,900
2604,1600
2605,1500
2606,1070
2607,2570
2608,1210
2609,1850
2610,1740
2611,1300
2612,2000
2613,3220
2614,2160
2615,2130
2616,1580
2617,1200
2618,3790
2619,860
2620,5130
2621,1600
2622,2110
2623,1400
2624,2110
2625,1430
2626,6640
2627,3040
2628,980
2629,2570
2630,2060
2631,1300
2632,1300
2633,1680
2634,4020
2635,1530
2636,1170
2637,1580
2638,1270
2639,1480
2640,2220
2641,3200
2642,910
2643,1480
2644,3770
2645,3500
2646,1480
2647,1660
2648,2520
2649,2850
2650,2153
2651,3780
2652,3770
2653,3600
2654,2980
2655,2320
2656,2980
2657,2930
2658,2040
2659,1510
2660,2660
2661,1740
2662,2240
2663,1570
2664,2500
2665,1750
2666,3030
2667,1680
2668,5740
2669,1220
2670,1310
2671,2490
2672,2220
2673,2240
2674,1890
2675,1850
2676,2210
2677,1410
2678,1890
2679,1830
2680,1440
2681,950
2682,2370
2683,3070
2684,1300
2685,1300
2686,1210
2687,710
2688,2240
2689,3600
2690,1960
2691,1820
2692,1960
2693,1750
2694,3700
2695,2910
2696,1270
2697,720
2698,1040
2699,2210
2700,2060
2701,780
2702,2240
2703,800
2704,2440
2705,1460
2706,1150
2707,2650
2708,2600
2709,1820
2710,2560
2711,1714
2712,1330
2713,7350
2714,2050
2715,1810
2716,1380
2717,3070
2718,800
2719,2140
2720,1330
2721,1030
2722,1740
2723,1200
2724,1490
2725,1890
2726,3060
2727,3250
2728,2730
2729,810
2730,2240
2731,1740
2732,2380
2733,1540
2734,2340
2735,2710
2736,1310
2737,1390
2738,2201
2739,1960
2740,2850
2741,1880
2742,2440
2743,2560
2744,1410
2745,2870
2746,2620
2747,2970
2748,1780
2749,3700
2750,1252
2751,1240
2752,2160
2753,2040
2754,3130
2755,2350
2756,1570
2757,1530
2758,1520
2759,1350
2760,1950
2761,3950
2762,2040
2763,1990
2764,1300
2765,2030
2766,2340
2767,2160
2768,2770
2769,2030
2770,1440
2771,1730
2772,4510
2773,2100
2774,1800
2775,1090
2776,1010
2777,2040
2778,2270
2779,1730
2780,2480
2781,3480
2782,1720
2783,1570
2784,3527
2785,840
2786,1950
2787,1980
2788,1620
2789,1980
2790,3530
2791,1260
2792,2120
2793,1360
2794,3100
2795,2370
2796,1460
2797,1980
2798,1930
2799,3700
2800,1970
2801,2470
2802,1180
2803,1280
2804,1380
2805,2740
2806,2020
2807,2835
2808,1520
2809,2190
2810,1680
2811,3915
2812,1720
2813,670
2814,1790
2815,2440
2816,920
2817,1680
2818,3290
2819,2120
2820,910
2821,1000
2822,2340
2823,1180
2824,2080
2825,3760
2826,1480
2827,3060
2828,3070
2829,1170
2830,2900
2831,2210
2832,1440
2833,1980
2834,2060
2835,2420
2836,3440
2837,1600
2838,2210
2839,2250
2840,1680
2841,1140
2842,1430
2843,1440
2844,1670
2845,3080
2846,4300
2847,3010
2848,1560
2849,1920
2850,1400
2851,2280
2852,3880
2853,1350
2854,1480
2855,1670
2856,3400
2857,2070
2858,4870
2859,1760
2860,4030
2861,1130
2862,1510
2863,3110
2864,5020
2865,740
2866,1630
2867,2780
2868,1990
2869,2250
2870,1720
2871,900
2872,2360
2873,1530
2874,1450
2875,2040
2876,2620
2877,1180
2878,1110
2879,1840
2880,2720
2881,1090
2882,1730
2883,1170
2884,4740
2885,1960
2886,1430
2887,2510
2888,1420
2889,2680
2890,1220
2891,1070
2892,1580
2893,1820
2894,3590
2895,1960
2896,3160
2897,2030
2898,1240
2899,5370
2900,2670
2901,1640
2902,2130
2903,2550
2904,3630
2905,1690
2906,2390
2907,2350
2908,1420
2909,1570
2910,1600
2911,720
2912,1470
2913,2790
2914,1720
2915,1300
2916,2520
2917,1780
2918,1200
2919,2990
2920,1910
2921,1370
2922,1910
2923,1170
2924,1250
2925,3340
2926,1380
2927,780
2928,2080
2929,1410
2930,520
2931,3500
2932,840
2933,2240
2934,2100
2935,1750
2936,3130
2937,1470
2938,1440
2939,1430
2940,2170
2941,1150
2942,2170
2943,2630
2944,2490
2945,1710
2946,2130
2947,940
2948,1400
2949,1630
2950,1370
2951,2380
2952,2140
2953,1970
2954,2550
2955,1080
2956,3070
2957,1470
2958,3620
2959,1050
2960,1050
2961,1320
2962,1210
2963,1860
2964,2830
2965,810
2966,1630
2967,880
2968,1660
2969,3440
2970,2110
2971,1060
2972,1900
2973,820
2974,4860
2975,2050
2976,1090
2977,1090
2978,1920
2979,1870
2980,2690
2981,2160
2982,3000
2983,2290
2984,2250
2985,2130
2986,2500
2987,2300
2988,3360
2989,1920
2990,2440
2991,1440
2992,1780
2993,1490
2994,1400
2995,2150
2996,1910
2997,2660
2998,1650
2999,1980
3000,2690
3001,1380
3002,2500
3003,1590
3004,1100
3005,1470
3006,1680
3007,1450
3008,2020
3009,2470
3010,1230
3011,1850
3012,2540
3013,970
3014,1070
3015,2620
3016,2110
3017,2110
3018,1910
3019,670
3020,6930
3021,2010
3022,1770
3023,1340
3024,1660
3025,1820
3026,2510
3027,1560
3028,2280
3029,2650
3030,2470
3031,1270
3032,1520
3033,1310
3034,1310
3035,3930
3036,990
3037,2080
3038,960
3039,4070
3040,2750
3041,3230
3042,890
3043,990
3044,1290
3045,2170
3046,1330
3047,1340
3048,2200
3049,2520
3050,1180
3051,2660
3052,1250
3053,2270
3054,1080
3055,1620
3056,940
3057,1620
3058,2350
3059,2090
3060,1760
3061,2050
3062,600
3063,2540
3064,2090
3065,2700
3066,1410
3067,1170
3068,2540
3069,2190
3070,3890
3071,2030
3072,1350
3073,1940
3074,1260
3075,2800
3076,3080
3077,840
3078,860
3079,2400
3080,1640
3081,1060
3082,2080
3083,2090
3084,1240
3085,2030
3086,1120
3087,1270
3088,2260
3089,1780
3090,1780
3091,4080
3092,2120
3093,2060
3094,1670
3095,1080
3096,1210
3097,990
3098,1720
3099,1530
3100,6550
3101,1100
3102,3020
3103,3180
3104,1830
3105,2540
3106,1770
3107,1470
3108,570
3109,960
3110,2940
3111,1000
3112,2450
3113,3310
3114,1670
3115,1620
3116,2990
3117,1240
3118,670
3119,1470
3120,1320
3121,6110
3122,2440
3123,2900
3124,2310
3125,1110
3126,4100
3127,930
3128,2420
3129,2870
3130,1480
3131,1960
3132,1470
3133,2460
3134,1960
3135,1160
3136,1910
3137,2720
3138,1020
3139,900
3140,1120
3141,2340
3142,1410
3143,1920
3144,1370
3145,1590
3146,1850
3147,1430
3148,1940
3149,1270
3150,1380
3151,1720
3152,4050
3153,3660
3154,1870
3155,2230
3156,2020
3157,3690
3158,1450
3159,1630
3160,1840
3161,1620
3162,1840
3163,1360
3164,2080
3165,2550
3166,2550
3167,1160
3168,1760
3169,1720
3170,2300
3171,2500
3172,1750
3173,1890
3174,1800
3175,2160
3176,1380
3177,1180
3178,2550
3179,1070
3180,2870
3181,1940
3182,870
3183,1550
3184,1400
3185,1210
3186,3430
3187,3020
3188,950
3189,3370
3190,1460
3191,1740
3192,1720
3193,1480
3194,3320
3195,3490
3196,1160
3197,3010
3198,1030
3199,980
3200,1990
3201,1790
3202,810
3203,2940
3204,4883
3205,1360
3206,1370
3207,2120
3208,1240
3209,2770
3210,1660
3211,1170
3212,2470
3213,1310
3214,1670
3215,1660
3216,3500
3217,1440
3218,2360
3219,3460
3220,1750
3221,1470
3222,1710
3223,520
3224,2350
3225,2380
3226,1920
3227,1580
3228,3070
3229,2660
3230,1700
3231,5010
3232,2680
3233,2720
3234,940
3235,3596
3236,1240
3237,4660
3238,1710
3239,930
3240,1430
3241,1650
3242,1560
3243,1870
3244,1320
3245,1400
3246,1940
3247,2000
3248,1640
3249,1020
3250,1630
3251,2940
3252,2120
3253,790
3254,2020
3255,1530
3256,3250
3257,2930
3258,3150
3259,2180
3260,1040
3261,880
3262,1400
3263,2600
3264,1590
3265,1610
3266,1390
3267,3710
3268,2360
3269,1440
3270,1400
3271,4600
3272,2100
3273,2010
3274,2550
3275,1240
3276,2090
3277,2770
3278,3560
3279,1240
3280,1640
3281,3940
3282,3150
3283,2550
3284,3940
3285,580
3286,1330
3287,930
3288,1060
3289,1180
3290,1850
3291,820
3292,3600
3293,1850
3294,2240
3295,1860
3296,2390
3297,2040
3298,1900
3299,1900
3300,2200
3301,2280
3302,1090
3303,670
3304,1050
3305,2090
3306,2030
3307,1250
3308,2600
3309,640
3310,2120
3311,1330
3312,750
3313,2230
3314,1890
3315,820
3316,1880
3317,2360
3318,1850
3319,2310
3320,2520
3321,800
3322,1580
3323,2430
3324,2350
3325,3800
3326,3670
3327,1780
3328,1295
3329,1350
3330,1440
3331,1320
3332,700
3333,2510
3334,3180
3335,910
3336,1570
3337,2450
3338,4910
3339,1570
3340,2680
3341,2090
3342,2150
3343,1140
3344,4230
3345,1790
3346,3100
3347,2220
3348,2370
3349,4070
3350,1790
3351,1610
3352,2830
3353,1010
3354,1560
3355,1330
3356,2330
3357,960
3358,1710
3359,2230
3360,1700
3361,1040
3362,1070
3363,3600
3364,2750
3365,1920
3366,1770
3367,2460
3368,1550
3369,1460
3370,2440
3371,1640
3372,1290
3373,3150
3374,2305
3375,1060
3376,2060
3377,900
3378,3890
3379,1910
3380,2340
3381,2900
3382,3290
3383,630
3384,5410
3385,4270
3386,1700
3387,1430
3388,2850
3389,2160
3390,1760
3391,2700
3392,860
3393,880
3394,1360
3395,1770
3396,2030
3397,1180
3398,2430
3399,1300
3400,2360
3401,1200
3402,1000
3403,1556
3404,1890
3405,1810
3406,2730
3407,3070
3408,2080
3409,1620
3410,1150
3411,1250
3412,1430
3413,790
3414,1200
3415,2110
3416,3160
3417,2700
3418,820
3419,1800
3420,1750
3421,1540
3422,1130
3423,1500
3424,1600
3425,1200
3426,1690
3427,2270
3428,1910
3429,1640
3430,2120
3431,1400
3432,760
3433,1070
3434,1460
3435,1280
3436,1650
3437,1260
3438,2200
3439,3560
3440,1140
3441,2550
3442,1553
3443,1140
3444,790
3445,2130
3446,1390
3447,4000
3448,1520
3449,1657
3450,1680
3451,2270
3452,2470
3453,1240
3454,1740
3455,4090
3456,2520
3457,1340
3458,1640
3459,3000
3460,1210
3461,1810
3462,2200
3463,2200
3464,2350
3465,1090
3466,2280
3467,1430
3468,1520
3469,1620
3470,1510
3471,3001
3472,2020
3473,1380
3474,1520
3475,1090
3476,4220
3477,2520
3478,1760
3479,930
3480,2600
3481,2180
3482,1910
3483,1100
3484,1760
3485,700
3486,1080
3487,1070
3488,1460
3489,1050
3490,3160
3491,1400
3492,3120
3493,720
3494,2840
3495,1220
3496,2820
3497,840
3498,1610
3499,1860
3500,2260
3501,2450
3502,850
3503,1800
3504,1230
3505,2060
3506,2750
3507,1120
3508,3010
3509,1580
3510,2630
3511,790
3512,3110
3513,2130
3514,4520
3515,1600
3516,1950
3517,2010
3518,2550
3519,5340
3520,2000
3521,2170
3522,1550
3523,2790
3524,1980
3525,1190
3526,3650
3527,1510
3528,1200
3529,2830
3530,1650
3531,1710
3532,1740
3533,1840
3534,1820
3535,3860
3536,1810
3537,1030
3538,1410
3539,2140
3540,1930
3541,1930
3542,1930
3543,2210
3544,1360
3545,1830
3546,2120
3547,2700
3548,3160
3549,2770
3550,2240
3551,2570
3552,880
3553,1820
3554,1660
3555,2200
3556,1640
3557,1650
3558,1420
3559,1270
3560,1070
3561,1060
3562,2190
3563,1940
3564,1300
3565,1330
3566,1940
3567,2100
3568,1290
3569,1560
3570,2630
3571,2100
3572,2070
3573,2960
3574,1300
3575,2520
3576,1150
3577,2030
3578,1880
3579,2320
3580,1050
3581,3030
3582,530
3583,1090
3584,2220
3585,1430
3586,3780
3587,1560
3588,2220
3589,1140
3590,2540
3591,1440
3592,1570
3593,1860
3594,2440
3595,2100
3596,2150
3597,2440
3598,1930
3599,1830
3600,1850
3601,3210
3602,1090
3603,1870
3604,1920
3605,700
3606,3380
3607,2430
3608,1950
3609,900
3610,2060
3611,2180
3612,2140
3613,1730
3614,3140
3615,3010
3616,800
3617,3300
3618,1530
3619,760
3620,2450
3621,1000
3622,840
3623,1380
3624,1380
3625,2020
3626,1260
3627,1440
3628,1540
3629,1060
3630,1900
3631,2870
3632,1050
3633,1840
3634,3000
3635,1200
3636,1840
3637,2790
3638,970
3639,1070
3640,900
3641,2680
3642,2000
3643,1660
3644,1770
3645,1230
3646,1740
3647,1710
3648,2020
3649,2410
3650,2310
3651,2400
3652,3160
3653,1560
3654,1770
3655,1600
3656,1330
3657,2970
3658,1020
3659,2490
3660,1700
3661,850
3662,1250
3663,610
3664,3700
3665,950
3666,3860
3667,1360
3668,3890
3669,1680
3670,1520
3671,2420
3672,3890
3673,2940
3674,1350
3675,2190
3676,2280
3677,1070
3678,2540
3679,2270
3680,1220
3681,1890
3682,1990
3683,1220
3684,2640
3685,1480
3686,2320
3687,2410
3688,2090
3689,920
3690,850
3691,1130
3692,1260
3693,2090
3694,2020
3695,1970
3696,1820
3697,1840
3698,2100
3699,1770
3700,1110
3701,2090
3702,2080
3703,1400
3704,1060
3705,720
3706,1100
3707,1010
3708,5230
3709,2420
3710,1200
3711,1950
3712,1870
3713,1310
3714,1520
3715,1270
3716,840
3717,900
3718,3010
3719,1050
3720,3360
3721,5370
3722,2690
3723,1710
3724,1640
3725,4000
3726,4140
3727,3140
3728,1320
3729,3080
3730,2500
3731,2520
3732,2350
3733,2570
3734,3100
3735,4730
3736,1030
3737,1020
3738,2080
3739,1410
3740,1360
3741,2620
3742,2260
3743,1490
3744,2530
3745,3140
3746,1820
3747,1770
3748,4430
3749,1490
3750,1790
3751,1710
3752,2070
3753,1140
3754,3930
3755,1100
3756,2260
3757,2260
3758,1130
3759,1950
3760,960
3761,4210
3762,3430
3763,3470
3764,2140
3765,2520
3766,3550
3767,700
3768,740
3769,3300
3770,1640
3771,2780
3772,1830
3773,3540
3774,1440
3775,2960
3776,3180
3777,3310
3778,2390
3779,2460
3780,1630
3781,3490
3782,2500
3783,2080
3784,1290
3785,1700
3786,1700
3787,2540
3788,1180
3789,1520
3790,2390
3791,2740
3792,2190
3793,1350
3794,1350
3795,2980
3796,790
3797,2130
3798,2700
3799,3200
3800,1159
3801,3080
3802,1000
3803,2260
3804,2270
3805,760
3806,1420
3807,2500
3808,1450
3809,2500
3810,2210
3811,3020
3812,3290
3813,5780
3814,1820
3815,2500
3816,1210
3817,1090
3818,1330
3819,890
3820,1360
3821,4220
3822,3780
3823,2610
3824,1980
3825,1290
3826,3620
3827,2680
3828,1200
3829,1992
3830,1640
3831,1920
3832,1840
3833,1310
3834,1050
3835,2570
3836,930
3837,730
3838,1270
3839,1150
3840,820
3841,3000
3842,2220
3843,2500
3844,1540
3845,2750
3846,3130
3847,1430
3848,2680
3849,3010
3850,1530
3851,1240
3852,2260
3853,2820
3854,3560
3855,1630
3856,2880
3857,2200
3858,1620
3859,1480
3860,2250
3861,3540
3862,1790
3863,1400
3864,2390
3865,2400
3866,2050
3867,2640
3868,2320
3869,2440
3870,1260
3871,6240
3872,1930
3873,1200
3874,970
3875,1810
3876,1380
3877,1470
3878,1010
3879,1010
3880,1340
3881,970
3882,1122
3883,1670
3884,2840
3885,770
3886,2040
3887,3052
3888,2620
3889,3120
3890,1100
3891,3410
3892,2510
3893,1680
3894,1960
3895,1040
3896,1750
3897,2170
3898,1639
3899,2100
3900,880
3901,1940
3902,2490
3903,2060
3904,2720
3905,2180
3906,3600
3907,840
3908,2370
3909,2270
3910,2720
3911,1140
3912,2460
3913,1240
3914,10040
3915,1670
3916,2220
3917,980
3918,1890
3919,1100
3920,2770
3921,4250
3922,1370
3923,1480
3924,3770
3925,2870
3926,3820
3927,1530
3928,4120
3929,1590
3930,1520
3931,2350
3932,1370
3933,1540
3934,3786
3935,1500
3936,1750
3937,1800
3938,1180
3939,830
3940,1540
3941,1610
3942,1990
3943,2070
3944,1760
3945,1740
3946,1950
3947,1280
3948,1460
3949,3770
3950,2410
3951,2410
3952,1400
3953,2100
3954,5360
3955,1000
3956,3150
3957,4180
3958,2840
3959,2110
3960,1660
3961,2160
3962,2420
3963,1920
3964,2310
3965,2330
3966,2340
3967,2590
3968,1410
3969,2850
3970,730
3971,1470
3972,2330
3973,2460
3974,2080
3975,990
3976,1450
3977,1340
3978,2730
3979,1140
3980,1950
3981,2000
3982,900
3983,3390
3984,720
3985,940
3986,1770
3987,590
3988,1980
3989,3070
3990,3500
3991,2100
3992,2620
3993,2810
3994,2290
3995,1350
3996,2770
3997,2530
3998,1280
3999,1060
4000,1000
4001,3870
4002,3370
4003,2290
4004,1670
4005,1460
4006,1770
4007,820
4008,1900
4009,1870
4010,1840
4011,1590
4012,1640
4013,3000
4014,2160
4015,2490
4016,1290
4017,3190
4018,1540
4019,2140
4020,980
4021,2450
4022,1360
4023,4610
4024,7480
4025,2860
4026,1810
4027,2240
4028,3610
4029,1450
4030,1450
4031,1820
4032,5620
4033,2080
4034,1780
4035,4340
4036,2860
4037,2540
4038,1140
4039,1320
4040,2040
4041,1790
4042,1910
4043,1460
4044,1420
4045,1790
4046,1390
4047,1880
4048,1570
4049,2690
4050,1670
4051,1040
4052,1560
4053,1470
4054,2070
4055,1370
4056,1120
4057,2640
4058,1030
4059,1120
4060,1730
4061,2090
4062,920
4063,2970
4064,1720
4065,1460
4066,1540
4067,2850
4068,1310
4069,2430
4070,1700
4071,2160
4072,860
4073,2050
4074,1650
4075,1570
4076,1660
4077,1220
4078,1220
4079,1780
4080,2180
4081,3520
4082,2220
4083,1610
4084,1070
4085,1060
4086,1160
4087,910
4088,2970
4089,790
4090,1540
4091,3130
4092,1470
4093,3160
4094,2675
4095,1340
4096,3830
4097,1800
4098,2990
4099,3720
4100,920
4101,3280
4102,1440
4103,1940
4104,1590
4105,1340
4106,3770
4107,2680
4108,2820
4109,1520
4110,2560
4111,3310
4112,1540
4113,1430
4114,2506
4115,2250
4116,2740
4117,1540
4118,4190
4119,1690
4120,1990
4121,2410
4122,1150
4123,1720
4124,1260
4125,2020
4126,2240
4127,1930
4128,1820
4129,1560
4130,2170
4131,1600
4132,3760
4133,1240
4134,1090
4135,2740
4136,3110
4137,1610
4138,1880
4139,1740
4140,3270
4141,1990
4142,1960
4143,1680
4144,2910
4145,1500
4146,580
4147,2540
4148,950
4149,7080
4150,810
4151,4080
4152,1820
4153,2650
4154,1670
4155,2480
4156,1240
4157,1390
4158,2880
4159,1060
4160,1070
4161,1640
4162,1510
4163,1230
4164,1510
4165,3180
4166,2260
4167,1920
4168,1980
4169,1200
4170,2020
4171,2010
4172,1930
4173,2710
4174,1950
4175,2110
4176,1250
4177,1380
4178,2050
4179,1800
4180,1310
4181,1010
4182,1850
4183,1750
4184,2154
4185,1230
4186,1960
4187,1070
4188,1450
4189,3680
4190,5760
4191,1220
4192,2950
4193,1340
4194,2870
4195,2590
4196,2090
4197,3000
4198,1730
4199,2850
4200,1020
4201,2200
4202,3240
4203,490
4204,2990
4205,2450
4206,1900
4207,2640
4208,1340
4209,3220
4210,930
4211,3240
4212,2630
4213,1730
4214,2120
4215,880
4216,1800
4217,1600
4218,3280
4219,3290
4220,2890
4221,1730
4222,1590
4223,1710
4224,1995
4225,1300
4226,2720
4227,1360
4228,1590
4229,1200
4230,1170
4231,2010
4232,1880
4233,3250
4234,2270
4235,3680
4236,1880
4237,1050
4238,2250
4239,1689
4240,2860
4241,2710
4242,1770
4243,2820
4244,3400
4245,3110
4246,1480
4247,940
4248,2680
4249,3190
4250,1920
4251,2610
4252,1040
4253,2880
4254,1450
4255,3902
4256,2460
4257,2170
4258,1970
4259,1000
4260,1580
4261,2130
4262,1370
4263,2150
4264,1370
4265,1370
4266,3290
4267,3190
4268,4140
4269,1690
4270,1690
4271,1430
4272,1980
4273,1490
4274,3620
4275,2720
4276,1490
4277,1230
4278,1900
4279,1530
4280,2290
4281,2240
4282,3470
4283,3050
4284,1100
4285,1610
4286,1910
4287,1510
4288,1280
4289,1910
4290,1170
4291,1550
4292,1060
4293,1040
4294,1550
4295,2490
4296,920
4297,1250
4298,2540
4299,2190
4300,1340
4301,2410
4302,1830
4303,1850
4304,1410
4305,1460
4306,1500
4307,1130
4308,1620
4309,2330
4310,1520
4311,2840
4312,1520
4313,1740
4314,4000
4315,2780
4316,3500
4317,1060
4318,1290
4319,2390
4320,2460
4321,2930
4322,2200
4323,1870
4324,2060
4325,1610
4326,2120
4327,1450
4328,1980
4329,860
4330,1460
4331,2590
4332,1120
4333,1340
4334,1780
4335,2920
4336,2820
4337,1550
4338,1600
4339,3190
4340,1960
4341,970
4342,1360
4343,1360
4344,3810
4345,1340
4346,1990
4347,1120
4348,2060
4349,1170
4350,1610
4351,1890
4352,1070
4353,1680
4354,2890
4355,1360
4356,1660
4357,1620
4358,960
4359,1000
4360,2395
4361,3050
4362,1120
4363,2960
4364,1250
4365,1940
4366,1750
4367,2150
4368,1500
4369,3230
4370,3000
4371,1520
4372,1190
4373,990
4374,1250
4375,2080
4376,1640
4377,1550
4378,1290
4379,3250
4380,1260
4381,2840
4382,1960
4383,760
4384,2240
4385,2240
4386,1820
4387,3370
4388,1160
4389,1640
4390,820
4391,2800
4392,1780
4393,2200
4394,1480
4395,2010
4396,2880
4397,940
4398,1620
4399,4400
4400,1530
4401,3460
4402,2890
4403,1980
4404,1980
4405,1450
4406,4280
4407,1810
4408,2490
4409,1610
4410,1820
4411,9200
4412,3520
4413,3740
4414,2150
4415,3526
4416,1070
4417,1410
4418,3190
4419,1270
4420,1970
4421,1640
4422,1600
4423,3020
4424,1350
4425,1870
4426,2730
4427,1100
4428,4320
4429,2700
4430,3700
4431,2190
4432,2840
4433,2610
4434,2630
4435,1090
4436,3090
4437,1670
4438,1300
4439,3670
4440,1700
4441,2560
4442,2770
4443,3240
4444,2300
4445,2483
4446,760
4447,2040
4448,1200
4449,960
4450,2410
4451,2260
4452,1910
4453,1500
4454,1360
4455,1320
4456,1940
4457,2650
4458,3040
4459,1240
4460,2210
4461,1540
4462,1320
4463,3040
4464,910
4465,2040
4466,980
4467,980
4468,4420
4469,1570
4470,1600
4471,1830
4472,2820
4473,1800
4474,4380
4475,2980
4476,1690
4477,4040
4478,1250
4479,1500
4480,1630
4481,1410
4482,1140
4483,3280
4484,3490
4485,2020
4486,4580
4487,2270
4488,1310
4489,1420
4490,2980
4491,4180
4492,1950
4493,1790
4494,1400
4495,1320
4496,1620
4497,3120
4498,2100
4499,1370
4500,1520
4501,2410
4502,1260
4503,2830
4504,2064
4505,2640
4506,1020
4507,2200
4508,1420
4509,1350
4510,1290
4511,1680
4512,2280
4513,1840
4514,2040
4515,1490
4516,2440
4517,1930
4518,1200
4519,1550
4520,2180
4521,1430
4522,1230
4523,1670
4524,2720
4525,2220
4526,1520
4527,1590
4528,1480
4529,1860
4530,1360
4531,1360
4532,2360
4533,2360
4534,1860
4535,2630
4536,1280
4537,2330
4538,720
4539,3380
4540,3650
4541,1640
4542,1730
4543,1030
4544,1790
4545,840
4546,1300
4547,1240
4548,2170
4549,1330
4550,1390
4551,1240
4552,880
4553,2540
4554,2520
4555,2510
4556,2020
4557,2060
4558,930
4559,2700
4560,1060
4561,670
4562,1750
4563,930
4564,2420
4565,2410
4566,1150
4567,2480
4568,1310
4569,1240
4570,1150
4571,1460
4572,3060
4573,3520
4574,960
4575,2430
4576,1930
4577,1090
4578,2790
4579,1650
4580,3740
4581,5310
4582,1690
4583,1400
4584,1440
4585,1360
4586,1726
4587,2220
4588,1850
4589,2860
4590,1120
4591,2340
4592,3760
4593,1920
4594,3230
4595,1260
4596,1540
4597,1700
4598,3600
4599,3150
4600,1280
4601,980
4602,2190
4603,2470
4604,2590
4605,2580
4606,1270
4607,1250
4608,4660
4609,2019
4610,1490
4611,1560
4612,1030
4613,2560
4614,1460
4615,770
4616,1960
4617,1900
4618,1970
4619,2490
4620,1430
4621,2680
4622,1610
4623,4300
4624,3200
4625,2140
4626,4240
4627,3410
4628,2090
4629,1410
4630,2820
4631,2770
4632,1400
4633,3620
4634,2260
4635,3440
4636,2150
4637,1256
4638,2220
4639,2850
